Date,Store_ID,Product_ID,Category,Sales,Inventory,Price,Promotion,Holiday,Temperature,Rainfall,Discount,Supplier_Lead_Time,Supplier_Reliability,Cost,Profit
2023-08-02,S001,P003,Home,18,72,496.08,0,0,18.0,3.4,0.0,5,0.85,280.86,3873.96
2023-08-02,S001,P004,Toys,29,110,139.21,0,0,34.4,7.0,0.0,6,0.86,57.38,2373.07
2023-08-02,S001,P005,Electronics,15,78,481.23,0,0,17.7,,0.0,9,0.91,309.12,2581.65
2023-08-02,S002,P001,Clothing,28,98,305.91,1,0,10.4,1.0,0.15,4,0.98,134.23,3522.22
2023-08-02,S002,P002,Food,22,114,414.03,0,0,18.3,5.2,0.0,2,0.84,286.02,2816.22
2023-08-02,S002,P003,Home,12,114,486.99,0,0,20.8,10.2,0.0,6,0.79,378.3,1304.28
2023-08-02,S002,P004,Toys,85,102,47.27,0,0,,0.0,0.0,4,0.7,29.42,303.45
2023-08-02,S002,P005,Electronics,25,83,265.43,0,0,11.8,7.0,0.0,4,0.83,119.04,3659.75
2023-08-02,S003,P001,Clothing,20,80,156.03,0,0,1.2,6.6,0.0,1,0.72,66.13,1798.0
2023-08-02,S003,P002,Food,33,102,166.04,1,0,15.4,0.0,0.16,12,0.86,72.18,2220.69
2023-08-02,S003,P003,Home,8,108,376.28,0,0,38.1,2.9,0.0,1,0.99,182.2,1552.64
2023-08-02,S003,P004,Toys,15,106,253.95,0,0,23.6,2.1,0.0,10,0.71,148.53,1581.3
2023-08-02,S003,P005,Electronics,27,126,85.8,0,1,18.8,0.0,0.0,4,0.98,46.77,1053.81
2023-08-03,S001,P001,Clothing,15,140,125.79,0,0,10.7,1.7,0.0,1,0.72,84.86,613.95
2023-08-03,S001,P002,Food,17,86,224.62,0,0,29.8,0.0,0.0,3,0.71,97.11,2167.67
2023-08-03,S001,P003,Home,29,108,390.08,0,0,19.3,2.0,0.0,9,0.75,236.06,4466.58
2023-08-03,S001,P004,Toys,25,115,469.89,0,0,24.3,8.2,0.0,4,0.93,293.59,4407.5
2023-08-03,S001,P005,Electronics,24,41,350.95,0,0,23.6,1.5,0.0,7,0.82,259.06,2205.36
2023-08-03,S002,P001,Clothing,22,97,290.15,0,0,15.7,0.0,0.0,11,0.93,125.17,3629.56
2023-08-03,S002,P002,Food,16,114,81.21,0,0,4.4,2.4,0.0,4,0.77,52.03,466.88
2023-08-03,S002,P003,Home,32,101,447.08,0,0,20.4,11.6,0.0,7,0.87,355.29,2937.28
2023-08-03,S002,P004,Toys,22,123,454.87,0,0,21.1,0.4,0.0,8,0.91,207.17,5449.4
2023-08-03,S002,P005,Electronics,30,93,408.51,0,0,19.0,0.0,0.0,2,0.98,190.09,6552.6
2023-08-03,S003,P001,Clothing,22,83,204.95,0,0,18.4,0.0,0.0,7,0.91,118.85,1894.2
2023-08-03,S003,P002,Food,19,83,494.16,0,0,23.2,3.6,0.0,3,0.75,215.78,5289.22
2023-08-03,S003,P003,Home,24,114,262.98,0,0,8.2,0.0,0.0,13,0.8,144.9,2833.92
2023-08-03,S003,P004,Toys,18,91,350.17,0,0,39.7,4.4,0.0,2,0.89,216.82,2400.3
2023-08-03,S003,P005,Electronics,19,109,371.41,0,0,24.8,6.5,0.0,12,0.85,166.81,3887.4
2023-08-04,S001,P001,Clothing,20,129,356.31,0,0,22.4,1.8,0.0,8,0.79,172.1,3684.2
2023-08-04,S001,P002,Food,17,142,191.49,0,0,44.2,1.9,0.0,7,0.85,130.72,1033.09
2023-08-04,S001,P003,Home,28,121,386.55,0,0,17.9,3.6,0.0,6,0.96,263.06,3457.72
2023-08-04,S001,P004,Toys,28,100,181.62,1,0,20.1,0.0,0.14,4,0.96,87.43,1925.37
2023-08-04,S001,P005,Electronics,25,129,332.19,0,0,26.2,0.0,0.0,12,0.76,246.91,2132.0
2023-08-04,S002,P001,Clothing,17,57,40.92,0,0,32.5,7.7,0.0,2,0.85,17.29,401.71
2023-08-04,S002,P002,Food,17,59,168.38,0,0,11.4,9.4,0.0,2,0.81,100.22,1158.72
2023-08-04,S002,P003,Home,18,106,404.6,0,0,37.8,9.0,0.0,10,0.78,172.69,4174.38
2023-08-04,S002,P004,Toys,27,108,270.71,0,0,18.5,3.8,0.0,13,1.0,120.7,4050.27
2023-08-04,S002,P005,Electronics,18,87,216.57,0,0,6.8,0.0,0.0,5,0.79,130.83,1543.32
2023-08-04,S003,P001,Clothing,19,87,199.29,0,0,23.3,,0.0,2,0.88,110.64,1684.35
2023-08-04,S003,P002,Food,22,74,249.79,0,0,23.0,,0.0,9,0.9,167.19,1817.2
2023-08-04,S003,P003,Home,23,126,429.06,0,0,21.2,1.2,0.0,9,0.76,233.37,4500.87
2023-08-04,S003,P004,Toys,20,133,71.63,0,0,12.2,4.4,0.0,9,0.97,29.34,845.8
2023-08-04,S003,P005,Electronics,17,98,51.55,0,0,20.8,0.0,0.0,10,0.91,32.46,324.53
2023-08-05,S001,P001,Clothing,28,94,403.58,0,0,5.4,9.7,0.0,7,0.95,310.29,2612.12
2023-08-05,S001,P002,Food,27,119,65.78,0,0,19.7,3.3,0.0,11,0.79,49.38,442.8
2023-08-05,S001,P003,Home,18,92,199.97,0,0,16.2,7.0,0.0,13,0.81,125.4,1342.26
2023-08-05,S001,P004,Toys,30,76,161.72,0,0,8.4,2.3,0.0,6,0.79,114.11,1428.3
2023-08-05,S001,P005,Electronics,33,103,465.9,0,0,18.1,10.3,0.0,7,0.89,243.51,7338.87
2023-08-05,S002,P001,Clothing,27,110,246.63,0,0,22.9,,0.0,7,,162.2,2279.61
2023-08-05,S002,P002,Food,23,117,218.48,0,0,18.8,0.0,0.0,12,0.98,134.5,1931.54
2023-08-05,S002,P003,Home,31,67,102.82,1,0,29.5,0.0,0.13,13,0.85,46.27,1338.69
2023-08-05,S002,P004,Toys,23,104,168.34,0,0,13.0,3.1,0.0,7,0.89,129.56,891.94
2023-08-05,S002,P005,Electronics,24,144,457.55,0,0,25.7,0.0,0.0,9,0.74,265.02,4620.72
2023-08-05,S003,P001,Clothing,26,83,339.18,1,0,29.3,0.0,0.2,8,0.76,154.37,3041.32
2023-08-05,S003,P002,Food,23,83,454.74,0,0,18.9,0.0,0.0,7,0.75,281.24,3990.5
2023-08-05,S003,P003,Home,30,59,67.11,0,0,,0.0,0.0,8,0.91,50.44,500.1
2023-08-05,S003,P004,Toys,20,104,429.0,0,0,13.4,3.8,0.0,11,0.94,276.35,3053.0
2023-08-05,S003,P005,Electronics,26,63,269.15,0,0,32.6,6.3,0.0,8,0.93,125.63,3731.52
2023-08-06,S001,P001,Clothing,19,114,186.13,0,0,32.1,1.3,0.0,9,0.93,147.92,725.99
2023-08-06,S001,P002,Food,22,101,119.72,0,0,35.8,9.2,0.0,13,0.9,52.32,1482.8
2023-08-06,S001,P003,Home,51,81,123.46,1,1,28.0,7.1,0.18,5,0.99,63.6,1919.5
2023-08-06,S001,P004,Toys,16,118,41.44,0,0,31.9,0.4,0.0,10,0.73,17.74,379.2
2023-08-06,S001,P005,Electronics,29,104,411.55,0,0,20.1,0.0,0.0,13,0.88,322.06,2595.21
2023-08-06,S002,P001,Clothing,27,73,92.59,0,0,18.1,4.2,0.0,11,0.87,38.15,1469.88
2023-08-06,S002,P002,Food,25,96,426.05,0,0,32.1,5.4,0.0,1,0.72,317.6,2711.25
2023-08-06,S002,P003,Home,18,106,402.94,0,0,12.3,0.0,0.0,5,0.89,272.6,2346.12
2023-08-06,S002,P004,Toys,19,142,297.56,0,0,5.9,0.0,0.0,6,0.73,134.63,3095.67
2023-08-06,S002,P005,Electronics,20,95,402.12,0,0,,6.3,0.0,7,0.91,199.36,4055.2
2023-08-06,S003,P001,Clothing,33,91,85.09,1,0,2.0,1.8,0.11,10,0.93,58.85,557.04
2023-08-06,S003,P002,Food,25,128,391.6,0,0,31.7,0.0,0.0,2,0.92,231.9,3992.5
2023-08-06,S003,P003,Home,60,50,449.11,0,0,4.0,0.0,0.0,11,0.79,194.5,3055.32
2023-08-06,S003,P004,Toys,34,70,353.62,0,1,36.0,1.7,0.0,6,0.99,182.35,5823.18
2023-08-06,S003,P005,Electronics,26,130,457.8,0,0,-5.3,,0.0,12,0.76,341.43,3025.62
2023-08-07,S001,P001,Clothing,30,136,489.33,1,0,10.6,0.0,0.15,7,0.74,224.25,5750.41
2023-08-07,S001,P002,Food,20,121,12.56,0,0,31.6,0.0,0.0,4,0.96,6.57,119.8
2023-08-07,S001,P003,Home,18,93,335.94,0,0,32.6,5.3,0.0,12,0.91,218.91,2106.54
2023-08-07,S001,P004,Toys,21,123,410.32,0,0,22.7,3.0,0.0,13,0.78,305.67,2197.65
2023-08-07,S001,P005,Electronics,16,124,47.54,0,0,14.7,0.7,0.0,3,0.72,31.76,252.48
2023-08-07,S002,P001,Clothing,26,111,465.99,0,0,5.7,9.6,0.0,7,0.79,335.36,3396.38
2023-08-07,S002,P002,Food,80,94,183.01,0,0,19.5,8.4,0.0,3,0.77,132.04,815.52
2023-08-07,S002,P003,Home,19,94,489.29,0,0,37.4,7.5,0.0,4,0.81,303.68,3526.59
2023-08-07,S002,P004,Toys,25,105,469.33,0,1,16.6,0.0,0.0,10,0.79,277.71,4790.5
2023-08-07,S002,P005,Electronics,36,113,238.18,1,1,29.7,0.0,0.14,10,,118.91,3093.29
2023-08-07,S003,P001,Clothing,12,126,196.75,0,0,14.3,0.0,0.0,13,0.93,88.83,1295.04
2023-08-07,S003,P002,Food,22,77,229.88,0,0,19.8,2.7,0.0,8,0.91,126.09,2283.38
2023-08-07,S003,P003,Home,14,79,12.3,0,0,35.9,0.0,0.0,13,1.0,5.28,98.28
2023-08-07,S003,P004,Toys,22,74,392.08,0,1,11.2,3.8,0.0,8,0.8,283.61,2386.34
2023-08-07,S003,P005,Electronics,29,104,216.34,0,0,2.2,0.0,0.0,8,0.82,156.64,1731.3
2023-08-08,S001,P001,Clothing,26,69,423.27,0,0,7.3,0.7,0.0,6,0.92,288.69,3499.08
2023-08-08,S001,P002,Food,19,119,407.13,0,0,2.7,2.7,0.0,4,0.93,230.32,3359.39
2023-08-08,S001,P003,Home,28,141,66.61,0,1,44.7,1.6,0.0,2,0.93,27.97,1081.92
2023-08-08,S001,P004,Toys,25,93,156.95,0,1,23.9,2.6,0.0,3,0.96,89.43,1688.0
2023-08-08,S001,P005,Electronics,22,58,258.0,0,0,15.2,3.0,0.0,5,0.72,204.63,1174.14
2023-08-08,S002,P001,Clothing,21,110,158.99,0,0,25.9,0.0,0.0,13,0.89,69.21,1885.38
2023-08-08,S002,P002,Food,23,69,137.95,0,0,2.7,0.0,0.0,2,0.98,83.87,1243.84
2023-08-08,S002,P003,Home,31,120,20.08,0,0,35.6,0.7,0.0,6,0.91,8.53,358.05
2023-08-08,S002,P004,Toys,24,88,164.14,1,0,,,0.25,13,0.77,98.19,597.96
2023-08-08,S002,P005,Electronics,24,86,39.88,1,0,10.7,9.1,0.05,8,0.74,20.27,422.78
2023-08-08,S003,P001,Clothing,25,92,480.23,0,0,5.2,0.0,0.0,9,0.98,200.26,6999.25
2023-08-08,S003,P002,Food,23,113,479.67,0,0,6.4,1.1,0.0,8,0.98,288.3,4401.51
2023-08-08,S003,P003,Home,24,92,137.04,0,0,14.9,13.8,0.0,8,0.74,82.08,1319.04
2023-08-08,S003,P004,Toys,23,86,38.53,0,0,,0.0,0.0,1,0.77,19.14,445.97
2023-08-08,S003,P005,Electronics,25,84,454.06,0,1,38.1,3.6,0.0,2,0.81,323.46,3265.0
2023-08-09,S001,P001,Clothing,22,111,467.65,1,0,19.3,0.0,0.17,11,0.77,365.86,490.37
2023-08-09,S001,P002,Food,15,91,467.81,0,0,9.2,4.2,0.0,2,0.77,259.85,3119.4
2023-08-09,S001,P003,Home,14,132,160.45,0,0,26.0,0.0,0.0,3,0.85,97.34,883.54
2023-08-09,S001,P004,Toys,23,63,142.12,0,0,8.7,6.6,0.0,3,0.79,57.61,1943.73
2023-08-09,S001,P005,Electronics,10,84,145.18,0,0,13.3,7.0,0.0,3,,87.1,580.8
2023-08-09,S002,P001,Clothing,30,92,180.53,0,0,15.5,0.0,0.0,4,1.0,87.95,2777.4
2023-08-09,S002,P002,Food,40,93,101.83,1,0,12.5,0.0,0.23,11,0.87,62.05,654.36
2023-08-09,S002,P003,Home,19,74,448.83,0,0,11.4,1.7,0.0,2,0.8,291.94,2980.91
2023-08-09,S002,P004,Toys,18,141,29.45,0,0,-2.2,0.0,0.0,2,0.74,16.77,228.24
2023-08-09,S002,P005,Electronics,18,81,398.66,0,0,24.1,0.0,0.0,2,,263.97,2424.42
2023-08-09,S003,P001,Clothing,15,93,412.68,0,0,23.4,0.0,0.0,5,0.72,212.18,3007.5
2023-08-09,S003,P002,Food,20,78,85.12,0,0,9.6,0.0,0.0,9,0.75,44.96,803.2
2023-08-09,S003,P003,Home,21,74,399.5,0,0,25.4,,0.0,11,0.96,278.32,2544.78
2023-08-09,S003,P004,Toys,14,81,327.02,0,0,16.3,0.0,0.0,2,0.78,220.94,1485.12
2023-08-09,S003,P005,Electronics,22,97,246.51,0,0,29.9,0.5,0.0,11,1.0,193.03,1176.56
2023-08-10,S001,P001,Clothing,25,100,395.35,0,0,17.3,1.8,0.0,10,0.94,293.37,2549.5
2023-08-10,S001,P002,Food,20,102,250.36,0,0,18.0,12.2,0.0,2,0.92,126.9,2469.2
2023-08-10,S001,P003,Home,19,119,234.54,0,0,15.3,0.0,0.0,7,0.94,174.18,1146.84
2023-08-10,S001,P004,Toys,19,80,212.17,0,0,18.8,3.2,0.0,13,0.99,114.91,1847.94
2023-08-10,S001,P005,Electronics,13,84,12.45,0,0,11.4,4.2,0.0,3,0.93,8.26,54.47
2023-08-10,S002,P001,Clothing,43,99,188.57,1,0,25.8,0.0,0.07,8,0.98,78.63,4159.82
2023-08-10,S002,P002,Food,22,99,486.25,0,0,18.2,,0.0,3,0.75,321.17,3631.76
2023-08-10,S002,P003,Home,29,105,162.61,0,0,18.7,3.9,0.0,13,0.89,90.27,2097.86
2023-08-10,S002,P004,Toys,19,84,313.84,0,1,25.9,3.6,0.0,6,0.89,186.68,2416.04
2023-08-10,S002,P005,Electronics,18,112,135.84,0,0,40.1,2.0,0.0,3,0.86,67.4,1231.92
2023-08-10,S003,P001,Clothing,25,68,331.37,0,0,18.3,10.5,0.0,5,0.99,231.44,2498.25
2023-08-10,S003,P002,Food,26,130,47.66,0,0,20.3,4.3,0.0,8,0.8,20.87,696.54
2023-08-10,S003,P003,Home,28,86,412.27,0,1,22.9,3.6,0.0,5,0.99,324.55,2456.16
2023-08-10,S003,P004,Toys,18,121,37.13,0,0,15.4,0.0,0.0,5,0.85,24.1,234.54
2023-08-10,S003,P005,Electronics,16,85,156.47,0,0,,0.0,0.0,9,,68.52,1407.2
2023-08-11,S001,P001,Clothing,14,91,275.17,0,0,37.6,0.0,0.0,5,0.78,121.55,2150.68
2023-08-11,S001,P002,Food,19,136,133.64,0,0,23.0,9.6,0.0,9,0.74,97.8,680.96
2023-08-11,S001,P003,Home,21,100,411.26,0,0,24.6,14.3,0.0,8,0.89,182.21,4810.05
2023-08-11,S001,P004,Toys,14,103,62.87,0,0,9.2,9.3,0.0,7,0.98,49.54,186.62
2023-08-11,S001,P005,Electronics,18,107,192.29,0,0,19.5,0.0,0.0,4,0.82,129.84,1124.1
2023-08-11,S002,P001,Clothing,27,80,95.89,0,0,13.7,0.7,0.0,13,0.83,62.27,907.74
2023-08-11,S002,P002,Food,19,92,398.03,0,0,16.6,1.5,0.0,6,0.93,265.07,2526.24
2023-08-11,S002,P003,Home,34,93,39.65,1,0,1.3,,0.26,5,0.91,27.05,77.89
2023-08-11,S002,P004,Toys,95,109,402.03,0,0,28.8,0.6,0.0,10,0.99,302.34,1894.11
2023-08-11,S002,P005,Electronics,16,78,372.7,0,0,21.8,1.6,0.0,7,0.72,161.61,3377.44
2023-08-11,S003,P001,Clothing,20,114,177.73,0,0,28.2,1.5,0.0,3,0.99,138.74,779.8
2023-08-11,S003,P002,Food,20,104,312.86,0,1,29.7,4.6,0.0,4,0.91,157.25,3112.2
2023-08-11,S003,P003,Home,20,108,352.0,0,0,33.1,,0.0,3,0.72,165.48,3730.4
2023-08-11,S003,P004,Toys,15,109,47.87,0,0,17.3,6.1,0.0,4,0.82,36.67,168.0
2023-08-11,S003,P005,Electronics,20,106,453.58,0,0,12.3,0.0,0.0,6,0.93,277.22,3527.2
2023-08-12,S001,P001,Clothing,15,61,383.39,0,0,33.2,0.0,0.0,11,0.73,306.08,1159.65
2023-08-12,S001,P002,Food,24,118,193.56,0,0,17.9,4.7,0.0,7,0.99,96.79,2322.48
2023-08-12,S001,P003,Home,42,93,261.06,1,0,30.9,4.6,0.16,2,0.89,116.01,4337.78
2023-08-12,S001,P004,Toys,34,96,33.09,1,0,20.1,2.4,0.29,12,0.84,18.19,180.33
2023-08-12,S001,P005,Electronics,18,94,64.98,0,0,30.2,0.0,0.0,11,0.76,50.38,262.8
2023-08-12,S002,P001,Clothing,18,90,343.43,0,0,26.5,4.9,0.0,10,0.79,190.81,2747.16
2023-08-12,S002,P002,Food,20,108,118.54,0,0,28.2,3.9,0.0,10,0.82,79.99,771.0
2023-08-12,S002,P003,Home,26,143,301.06,0,0,20.9,7.0,0.0,8,0.7,124.32,4595.24
2023-08-12,S002,P004,Toys,24,129,204.24,0,0,16.6,3.2,0.0,1,0.8,85.03,2861.04
2023-08-12,S002,P005,Electronics,18,141,451.42,0,0,20.6,,0.0,5,0.79,262.14,3407.04
2023-08-12,S003,P001,Clothing,29,98,298.19,0,0,31.7,0.7,0.0,9,0.98,190.86,3112.57
2023-08-12,S003,P002,Food,20,86,199.17,0,0,17.7,0.0,0.0,2,0.97,123.87,1506.0
2023-08-12,S003,P003,Home,15,117,352.91,0,0,20.4,2.5,0.0,10,0.77,272.81,1201.5
2023-08-12,S003,P004,Toys,16,93,370.12,0,0,26.9,3.6,0.0,3,0.84,248.61,1944.16
2023-08-12,S003,P005,Electronics,30,84,373.15,0,1,13.7,2.2,0.0,13,0.76,285.09,2641.8
2023-08-13,S001,P001,Clothing,130,118,144.17,0,0,1.4,0.0,0.0,8,0.82,93.63,1314.04
2023-08-13,S001,P002,Food,29,41,170.73,0,1,17.1,3.0,0.0,5,0.95,120.75,1449.42
2023-08-13,S001,P003,Home,25,124,432.24,0,0,28.7,3.4,0.0,4,0.92,219.6,5316.0
2023-08-13,S001,P004,Toys,23,104,404.56,0,0,4.3,4.6,0.0,6,0.82,294.91,2521.95
2023-08-13,S001,P005,Electronics,34,94,64.43,1,0,12.0,3.9,0.18,7,0.79,28.53,826.29
2023-08-13,S002,P001,Clothing,31,122,343.15,0,0,9.2,11.6,0.0,10,0.72,152.53,5909.22
2023-08-13,S002,P002,Food,26,72,473.44,0,0,10.4,9.7,0.0,6,0.84,271.33,5254.86
2023-08-13,S002,P003,Home,23,106,54.62,0,0,14.0,0.7,0.0,5,0.97,30.19,561.89
2023-08-13,S002,P004,Toys,30,81,466.18,0,0,22.0,2.8,0.0,10,0.99,337.65,3855.9
2023-08-13,S002,P005,Electronics,19,131,193.72,0,0,45.6,7.7,0.0,8,0.72,97.05,1836.73
2023-08-13,S003,P001,Clothing,31,86,294.49,0,0,16.1,9.8,0.0,11,0.94,229.29,2021.2
2023-08-13,S003,P002,Food,22,110,137.88,0,0,-0.3,0.0,0.0,10,0.83,63.15,1644.06
2023-08-13,S003,P003,Home,23,98,380.74,0,0,11.2,8.0,0.0,5,0.89,293.62,2003.76
2023-08-13,S003,P004,Toys,19,94,173.78,0,0,16.9,0.3,0.0,9,0.88,86.89,1650.91
2023-08-13,S003,P005,Electronics,34,92,240.28,1,0,8.9,0.2,0.12,10,0.75,110.98,3415.86
2023-08-14,S001,P001,Clothing,14,94,252.89,0,0,26.8,0.0,0.0,6,0.84,149.86,1442.42
2023-08-14,S001,P002,Food,19,63,479.71,0,0,13.3,0.0,0.0,6,0.76,197.35,5364.84
2023-08-14,S001,P003,Home,21,75,392.72,0,0,25.4,0.5,0.0,9,0.86,163.05,4823.07
2023-08-14,S001,P004,Toys,16,126,361.99,1,0,23.0,15.8,0.14,10,0.86,260.05,820.18
2023-08-14,S001,P005,Electronics,20,83,244.22,0,0,-0.9,0.0,0.0,1,0.84,128.61,2312.2
2023-08-14,S002,P001,Clothing,20,107,48.42,0,0,15.6,0.0,0.0,3,0.71,19.93,569.8
2023-08-14,S002,P002,Food,14,103,114.48,0,1,15.2,2.9,0.0,11,0.94,65.25,689.22
2023-08-14,S002,P003,Home,23,121,57.85,0,0,17.6,6.7,0.0,5,0.85,30.68,624.91
2023-08-14,S002,P004,Toys,21,136,258.69,0,0,20.4,0.0,0.0,13,0.84,115.61,3004.68
2023-08-14,S002,P005,Electronics,27,54,186.86,0,0,14.0,5.9,0.0,3,0.9,120.41,1794.15
2023-08-14,S003,P001,Clothing,15,86,461.69,0,0,29.3,0.0,0.0,9,0.79,288.98,2590.65
2023-08-14,S003,P002,Food,200,124,57.03,1,0,21.1,1.8,0.12,1,0.84,26.88,932.26
2023-08-14,S003,P003,Home,17,120,295.37,0,0,16.6,0.0,0.0,3,0.89,145.36,2550.17
2023-08-14,S003,P004,Toys,33,113,90.6,1,0,6.4,2.9,0.1,13,0.8,44.7,1215.72
2023-08-14,S003,P005,Electronics,19,126,169.03,0,1,8.7,0.0,0.0,13,0.8,110.33,1115.3
2023-08-15,S001,P001,Clothing,16,86,98.98,0,0,16.7,0.0,0.0,8,0.8,77.37,345.76
2023-08-15,S001,P002,Food,21,119,413.08,0,0,14.3,2.5,0.0,4,0.95,302.06,2331.42
2023-08-15,S001,P003,Home,28,90,349.77,0,1,9.7,0.0,0.0,4,0.83,268.11,2286.48
2023-08-15,S001,P004,Toys,21,134,402.06,0,0,23.3,0.0,0.0,6,0.81,290.1,2351.16
2023-08-15,S001,P005,Electronics,22,68,239.3,0,0,33.6,1.0,0.0,5,0.73,186.26,1166.88
2023-08-15,S002,P001,Clothing,24,95,167.89,0,0,5.2,0.0,0.0,11,0.78,129.76,915.12
2023-08-15,S002,P002,Food,20,121,89.05,0,0,-5.4,0.0,0.0,6,0.71,52.95,722.0
2023-08-15,S002,P003,Home,21,85,66.77,0,0,1.1,0.0,0.0,7,0.98,50.87,333.9
2023-08-15,S002,P004,Toys,23,66,185.73,0,0,17.3,0.5,0.0,4,0.85,143.65,967.84
2023-08-15,S002,P005,Electronics,22,85,159.42,0,0,16.8,8.0,0.0,6,0.79,76.99,1813.46
2023-08-15,S003,P001,Clothing,20,77,116.78,0,0,15.9,4.5,0.0,13,0.98,58.46,1166.4
2023-08-15,S003,P002,Food,22,81,298.54,0,0,,2.2,0.0,3,0.93,155.31,3151.06
2023-08-15,S003,P003,Home,22,97,333.46,0,0,10.7,0.0,0.0,4,0.72,191.53,3122.46
2023-08-15,S003,P004,Toys,19,95,493.41,0,0,28.3,1.9,0.0,13,0.9,388.35,1996.14
2023-08-15,S003,P005,Electronics,20,106,468.85,0,0,29.2,4.3,0.0,9,0.91,271.06,3955.8
2023-08-16,S001,P001,Clothing,22,112,430.34,0,0,42.1,0.0,0.0,9,0.85,236.6,4262.28
2023-08-16,S001,P002,Food,16,80,344.27,0,0,,6.0,0.0,5,0.87,272.15,1153.92
2023-08-16,S001,P003,Home,11,112,100.75,0,0,27.9,10.8,0.0,13,0.72,53.73,517.22
2023-08-16,S001,P004,Toys,13,120,284.73,0,0,27.7,3.8,0.0,12,0.98,154.74,1689.87
2023-08-16,S001,P005,Electronics,17,91,28.47,0,0,,8.2,0.0,13,0.76,16.74,199.41
2023-08-16,S002,P001,Clothing,16,84,436.89,0,0,11.7,,0.0,6,0.83,343.45,1495.04
2023-08-16,S002,P002,Food,25,94,495.12,0,1,12.7,3.0,0.0,12,0.76,256.46,5966.5
2023-08-16,S002,P003,Home,15,103,151.61,0,0,14.4,6.1,0.0,10,0.92,115.92,535.35
2023-08-16,S002,P004,Toys,12,99,115.12,0,0,22.4,3.4,0.0,6,0.95,90.77,292.2
2023-08-16,S002,P005,Electronics,17,99,193.65,0,0,,0.0,0.0,3,0.94,131.34,1059.27
2023-08-16,S003,P001,Clothing,26,77,21.92,0,0,37.1,,0.0,7,0.83,13.93,207.74
2023-08-16,S003,P002,Food,26,157,474.49,0,0,31.3,0.0,0.0,1,0.85,192.31,7336.68
2023-08-16,S003,P003,Home,12,110,283.28,0,0,30.8,0.6,0.0,11,0.92,178.97,1251.72
2023-08-16,S003,P004,Toys,32,93,207.03,0,1,11.3,5.6,0.0,12,0.98,90.25,3736.96
2023-08-16,S003,P005,Electronics,18,90,446.75,0,0,30.0,0.0,0.0,8,0.91,264.05,3288.6
2023-08-17,S001,P001,Clothing,22,87,173.58,0,0,26.6,0.0,0.0,7,0.82,77.75,2108.26
2023-08-17,S001,P002,Food,22,117,227.47,0,0,39.6,,0.0,3,0.85,144.87,1817.2
2023-08-17,S001,P003,Home,28,84,398.7,1,0,19.3,4.2,0.06,6,0.79,261.54,3170.66
2023-08-17,S001,P004,Toys,23,126,139.97,0,0,36.7,4.3,0.0,9,,84.3,1280.41
2023-08-17,S001,P005,Electronics,18,112,459.77,0,0,9.2,1.3,0.0,9,0.73,270.63,3404.52
2023-08-17,S002,P001,Clothing,16,93,401.81,0,0,17.9,0.0,0.0,2,0.84,201.89,3198.72
2023-08-17,S002,P002,Food,15,114,25.31,0,0,3.3,,0.0,8,0.72,13.03,184.2
2023-08-17,S002,P003,Home,19,74,233.84,0,0,28.5,1.4,0.0,6,0.97,152.36,1548.12
2023-08-17,S002,P004,Toys,15,79,216.64,0,0,19.2,0.0,0.0,3,0.8,135.34,1219.5
2023-08-17,S002,P005,Electronics,24,93,489.17,0,0,18.7,0.0,0.0,4,0.85,250.15,5736.48
2023-08-17,S003,P001,Clothing,28,66,79.98,0,0,14.7,1.8,0.0,11,0.84,35.79,1237.32
2023-08-17,S003,P002,Food,17,106,382.75,0,0,13.4,7.3,0.0,8,1.0,184.7,3366.85
2023-08-17,S003,P003,Home,25,133,212.21,0,0,30.1,5.4,0.0,6,0.78,101.78,2760.75
2023-08-17,S003,P003,Home,25,133,212.21,0,0,30.1,5.4,0.0,6,0.78,101.78,2760.75
2023-08-17,S003,P004,Toys,18,135,471.68,0,0,10.3,2.3,0.0,11,0.86,337.88,2408.4
2023-08-17,S003,P005,Electronics,22,105,298.64,0,0,18.7,0.0,0.0,12,0.88,197.74,2219.8
2023-08-18,S001,P001,Clothing,17,116,218.8,0,0,20.7,6.5,0.0,13,0.94,132.39,1468.97
2023-08-18,S001,P002,Food,34,83,345.29,0,1,30.7,14.0,0.0,8,0.98,147.13,6737.44
2023-08-18,S001,P003,Home,25,124,137.16,0,0,15.0,1.9,0.0,9,0.96,102.61,863.75
2023-08-18,S001,P004,Toys,21,116,253.33,0,0,11.0,2.9,0.0,5,0.73,152.0,2127.93
2023-08-18,S001,P005,Electronics,23,102,167.59,0,0,19.4,5.1,0.0,7,0.77,120.93,1073.18
2023-08-18,S002,P001,Clothing,24,80,343.59,0,0,12.5,5.3,0.0,5,0.73,260.55,1992.96
2023-08-18,S002,P002,Food,25,77,477.24,1,0,12.1,0.0,0.11,7,0.71,247.08,4441.59
2023-08-18,S002,P003,Home,24,70,91.23,0,0,16.5,7.7,0.0,5,0.91,58.32,789.84
2023-08-18,S002,P004,Toys,23,78,310.12,0,0,15.9,0.6,0.0,3,0.92,166.48,3303.72
2023-08-18,S002,P005,Electronics,23,96,128.59,0,0,10.7,5.2,0.0,3,0.85,56.76,1652.09
2023-08-18,S003,P001,Clothing,22,87,437.64,1,0,30.9,0.0,0.2,7,0.88,333.5,365.46
2023-08-18,S003,P002,Food,15,106,146.82,0,0,27.1,3.6,0.0,9,0.74,67.18,1194.6
